"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"de.lex.plastik","plastic","Plastik","das","noun","","","",""
"de.lex.platz","square / place","Platz","der","noun","","","",""
"de.lex.ploetzlich","suddenly","plötzlich","","word","","","",""
"de.lex.plural","plural","Plural","der","noun","","","",""
"de.lex.podcast","podcast","Podcast","der","noun","","","",""
"de.lex.pokal","trophy","Pokal","der","noun","","","",""
"de.lex.politik","politics","Politik","die","noun","","","",""
"de.lex.politiker","politician","Politiker","der","noun","","","",""
"de.lex.polizei","police","Polizei","die","noun","","","",""
"de.lex.polizeiwache","police station","Polizeiwache","die","noun","","","",""
"de.lex.polizist","police officer","Polizist","der","noun","","","",""
"de.lex.position","the position","Position","die","noun","","","",""
"de.lex.positiv","positive","positiv","","word","","","",""
"de.lex.postamt","post office","Postamt","das","noun","","","",""
"de.lex.posten-veroeffentlichen","to post","posten / veröffentlichen","","phrase","","","",""
"de.lex.postfach","inbox","Postfach","das","noun","","","",""
"de.lex.praesentation","presentation","Präsentation","die","noun","","","",""
"de.lex.praeservativ","condom","Präservativ","das","noun","","","",""
"de.lex.praxis","the practice","Praxis","die","noun","","","",""
"de.lex.preis","price","Preis","der","noun","","","",""
"de.lex.preisliste","price list","Preisliste","die","noun","","","",""
"de.lex.preisschild","price tag","Preisschild","das","noun","","","",""
"de.lex.priester","priest","Priester","der","noun","","","",""
"de.lex.prinzip","the principle","Prinzip","das","noun","","","",""
"de.lex.proaktiv","proactive","proaktiv","","word","","","",""
"de.lex.problem","problem","Problem","das","noun","","","",""
"de.lex.produkt","product","Produkt","das","noun","","","",""
"de.lex.professor","professor","Professor","der","noun","","","",""
"de.lex.profilbild","profile picture","Profilbild","das","noun","","","",""
"de.lex.programm","program","Programm","das","noun","","","",""
"de.lex.programmieren","to program","programmieren","","verb","","","",""
"de.lex.programmieren-coden","to code","programmieren / coden","","phrase","","","",""
"de.lex.programmierer","programmer","Programmierer","der","noun","","","",""
"de.lex.programmiersprache","programming language","Programmiersprache","die","noun","","","",""
"de.lex.projekt","project","Projekt","das","noun","","","",""
"de.lex.prospekt","brochure","Prospekt","der","noun","","","",""
"de.lex.prost","Cheers!","Prost!","","noun","","","",""
"de.lex.protest","protest","Protest","der","noun","","","",""
"de.lex.protestieren","to protest","protestieren","","verb","","","",""
"de.lex.provision","commission (payment)","Provision","die","noun","","","",""
"de.lex.prozess","process","Prozess","der","noun","","","",""
"de.lex.pruefen-auditieren","to audit","prüfen / auditieren","","phrase","","","",""
"de.lex.pruefung","exam","Prüfung","die","noun","","","",""
"de.lex.psychologe","psychologist","Psychologe","der","noun","","","",""
"de.lex.puenktlich","on time","pünktlich","","word","","","",""
"de.lex.puenktlich-sein","to be on time","pünktlich sein","","phrase","","","",""
"de.lex.pullover","sweater","Pullover","der","noun","","","",""
"de.lex.punkt","point","Punkt","der","noun","","","",""
"de.lex.punktestand","score","Punktestand","der","noun","","","",""
"de.lex.putzen-reinigen","to clean","putzen / reinigen","","phrase","","","",""
"de.lex.quadrat","square (shape)","Quadrat","das","noun","","","",""
"de.lex.qualifiziert","qualified","qualifiziert","","word","","","",""
"de.lex.qualitaet","quality","Qualität","die","noun","","","",""
"de.lex.quark","quark (cheese)","Quark","der","noun","","","",""
"de.lex.quittung","receipt","Quittung","die","noun","","","",""
"de.lex.rabatt","discount","Rabatt","der","noun","","","",""
"de.lex.rabe","raven","Rabe","der","noun","","","",""
"de.lex.rad","wheel","Rad","das","noun","","","",""
"de.lex.rad-fahren","to go cycling","Rad fahren","","phrase","go cycling","","",""
"de.lex.radfahren","cycling","Radfahren","das","noun","cycling","","",""
"de.lex.radio","radio","Radio","das","noun","","","",""
"de.lex.raeuber","the robber","Räuber","der","noun","","","",""
"de.lex.raeum-auf","Clean up! (du)","Räum auf!","","phrase","","","",""
"de.lex.raeum-dein-zimmer-auf","Clean up your room!","Räum dein Zimmer auf!","","phrase","","","",""
"de.lex.raeumungsverkauf","clearance sale","Räumungsverkauf","der","noun","","","",""
"de.lex.rand","the edge","Rand","der","noun","","","",""
"de.lex.rat","advice","Rat","der","noun","","","",""
"de.lex.rat-geben","to give advice","Rat geben","","phrase","","","",""
"de.lex.rate","installment","Rate","die","noun","","","",""
"de.lex.rathaus","town hall","Rathaus","das","noun","","","",""
"de.lex.ratte","rat","Ratte","die","noun","","","",""
"de.lex.rau","rough","rau","","word","","","",""
"de.lex.rauch","smoke","Rauch","der","noun","","","",""
"de.lex.raum","room / space","Raum","der","noun","","","",""
"de.lex.rauszoomen","to zoom out","rauszoomen","","verb","","","",""
"de.lex.reaktion","the reaction","Reaktion","die","noun","","","",""
"de.lex.rechnung.bill","bill","Rechnung","die","noun","bill","","",""
"de.lex.rechnung.invoice","invoice","Rechnung","die","noun","invoice","","",""
"de.lex.recht.correct","right","Recht","das","noun","correct","","",""
"de.lex.recht.fairly","fairly","recht","","word","fairly","","",""
"de.lex.recht-haben","to be right","recht haben","","phrase","","","",""
"de.lex.rechts","right","rechts","","word","","","",""
"de.lex.recyceln","to recycle","recyceln","","verb","","","",""
"de.lex.referenz","reference","Referenz","die","noun","","","",""
"de.lex.reflexiv-3-pers-sich-er-waescht-sich","Reflexivpronomen: sich (er/sie/es/Sie)","Reflexiv 3. Pers.: sich – er wäscht sich","","phrase","","","",""
"de.lex.regal","shelf","Regal","das","noun","","","",""
"de.lex.regel","rule","Regel","die","noun","","","",""
"de.lex.regelmaessig","regular","regelmäßig","","word","","","",""
"de.lex.regen","rain","Regen","der","noun","","","",""
"de.lex.regenbogen","rainbow","Regenbogen","der","noun","","","",""
"de.lex.regenschirm","umbrella","Regenschirm","der","noun","","","",""
"de.lex.regieren","to govern","regieren","","verb","","","",""
"de.lex.region","region","Region","die","noun","","","",""
"de.lex.regisseur","director","Regisseur","der","noun","","","",""
"de.lex.regulieren","to regulate","regulieren","","verb","","","",""
"de.lex.reh","deer","Reh","das","noun","","","",""
"de.lex.reich.empire","empire / realm","Reich","das","noun","empire","","",""
"de.lex.reich.rich","rich","reich","","word","rich","","",""
"de.lex.reichtum","wealth","Reichtum","der","noun","","","",""
"de.lex.reif.mature","mature","reif","","word","mature","","",""
"de.lex.reif.ripe","ripe","reif","","word","ripe","","",""
"de.lex.reinzoomen","to zoom in","reinzoomen","","verb","","","",""
"de.lex.reis","rice","Reis","der","noun","","","",""
"de.lex.reise","journey","Reise","die","noun","","","",""
"de.lex.reisefuehrer","tour guide","Reiseführer","der","noun","","","",""
"de.lex.reisen","to travel","reisen","","verb","","","",""
"de.lex.reiseplan","itinerary","Reiseplan","der","noun","","","",""
"de.lex.reiseversicherung","travel insurance","Reiseversicherung","die","noun","","","",""
"de.lex.reissen","to tear","reißen","","verb","","","",""
"de.lex.reissverschluss","zipper","Reißverschluss","der","noun","","","",""
"de.lex.reiten","to ride (a horse)","reiten","","verb","","","",""
"de.lex.religion","religion","Religion","die","noun","","","",""
"de.lex.rennen.race","race","Rennen","das","noun","race","","",""
"de.lex.rennen.run-fast","to run fast","rennen","","verb","run fast","","",""
"de.lex.rente","pension","Rente","die","noun","","","",""
"de.lex.reparieren","to fix","reparieren","","verb","","","",""
"de.lex.reservieren","to reserve","reservieren","","verb","","","",""
"de.lex.respekt","respect","Respekt","der","noun","","","",""
"de.lex.restaurant","restaurant","Restaurant","das","noun","","","",""
"de.lex.revolution","revolution","Revolution","die","noun","","","",""
"de.lex.rezept.prescription","recipe","Rezept","das","noun","prescription","","",""
"de.lex.rezept.prescription-2","prescription","Rezept","das","noun","prescription","","",""
"de.lex.rezeption","reception","Rezeption","die","noun","","","",""
"de.lex.rezession","recession","Rezession","die","noun","","","",""
"de.lex.richter","judge","Richter","der","noun","","","",""
"de.lex.richtig","right / correct","richtig","","adjective","","A0","",""
"de.lex.richtung","direction","Richtung","die","noun","","","",""
"de.lex.riechen","to smell","riechen","","verb","","","",""
"de.lex.rindfleisch","beef","Rindfleisch","das","noun","","","",""
"de.lex.ring","ring","Ring","der","noun","","","",""
"de.lex.rippe","rib","Rippe","die","noun","","","",""
"de.lex.risiko","risk","Risiko","das","noun","","","",""
"de.lex.rock","skirt","Rock","der","noun","","","",""
"de.lex.roggen","rye","Roggen","der","noun","","","",""
"de.lex.roh","raw","roh","","word","","","",""
"de.lex.rolle","the role","Rolle","die","noun","","","",""
"de.lex.roman","novel","Roman","der","noun","","","",""
"de.lex.rosa","pink","rosa","","word","","","",""
"de.lex.rot","red","rot","","word","","","",""
"de.lex.rote-haare","red hair","rote Haare","","phrase","","","",""
"de.lex.routine","routine","Routine","die","noun","","","",""
"de.lex.rucksack","backpack","Rucksack","der","noun","","","",""
"de.lex.ruecken","back","Rücken","der","noun","","","",""
"de.lex.rueckerstattung","refund","Rückerstattung","die","noun","","","",""
"de.lex.rueckfahrkarte","return ticket","Rückfahrkarte","die","noun","","","",""
"de.lex.rueckgabebedingungen","return policy","Rückgabebedingungen","die","noun","","","",""
"de.lex.rufen","to call","rufen","","verb","","A0","",""
"de.lex.rufen-anrufen","to call","rufen / anrufen","","phrase","","","",""
"de.lex.rufen-gerufen","to call → called","rufen → gerufen","","phrase","","","",""
"de.lex.rufen-sie-die-polizei","Call the police!","Rufen Sie die Polizei!","","phrase","","","",""
"de.lex.ruhig","quiet / calm","ruhig","","adjective","","A0","",""
"de.lex.rund","round","rund","","word","","","",""
"de.lex.sache","the thing","Sache","die","noun","","","",""
"de.lex.saege","saw","Säge","die","noun","","","",""
"de.lex.saenger","singer","Sänger","der","noun","","","",""
"de.lex.saeule","column","Säule","die","noun","","","",""
"de.lex.saft","juice","Saft","der","noun","","","",""
"de.lex.sagen","to say","sagen","","verb","","","",""
"de.lex.salat.lettuce","salad","Salat","der","noun","lettuce","","",""
"de.lex.salat.lettuce-2","lettuce","Salat","der","noun","lettuce","","",""
"de.lex.salbe","ointment / salve","Salbe","die","noun","","","",""
"de.lex.salz","salt","Salz","das","noun","","","",""
"de.lex.sammeln","to collect","sammeln","","verb","","","",""
"de.lex.sammeln-aufbringen","to raise (money)","sammeln / aufbringen","","phrase","","","",""
"de.lex.samstag","Saturday","Samstag","der","noun","","","",""
"de.lex.sand","sand","Sand","der","noun","","","",""
"de.lex.sanft","soft / gentle","sanft","","word","","","",""
"de.lex.sarkastisch","sarcastic","sarkastisch","","word","","","",""
"de.lex.satt","full (after eating)","satt","","word","","","",""
"de.lex.sattel","saddle","Sattel","der","noun","","","",""
"de.lex.satz","sentence","Satz","der","noun","","","",""
"de.lex.sauber","clean","sauber","","word","","","",""
"de.lex.sauer","sour","sauer","","word","","","",""
"de.lex.sauerkraut","sauerkraut","Sauerkraut","das","noun","","","",""
"de.lex.schach","chess","Schach","das","noun","","","",""
"de.lex.schach-spielen","to play chess","Schach spielen","","phrase","","","",""
"de.lex.schachtel","box","Schachtel","die","noun","","","",""
"de.lex.schaetzen","to estimate","schätzen","","verb","","","",""
"de.lex.schaf","sheep","Schaf","das","noun","","","",""
"de.lex.schal","scarf","Schal","der","noun","","","",""
"de.lex.scham","shame","Scham","die","noun","","","",""
"de.lex.scharf","sharp / spicy","scharf","","word","","","",""
"de.lex.schatz","treasure / darling","Schatz","der","noun","","","",""
"de.lex.schau","Look! (du)","Schau!","","noun","","","",""
"de.lex.schauspieler","actor","Schauspieler","der","noun","","","",""
"de.lex.scheinen","to shine / seem","scheinen","","word","","","",""
"de.lex.scheinwerfer","headlight","Scheinwerfer","der","noun","","","",""
"de.lex.schenken","to give as a gift","schenken","","word","","","",""
"de.lex.schere","scissors","Schere","die","noun","","","",""
"de.lex.schicken","to send","schicken","","verb","","","",""
"de.lex.schieben","to push","schieben","","verb","","","",""
"de.lex.schiedsrichter","referee","Schiedsrichter","der","noun","","","",""
"de.lex.schiefgehen","to go wrong","schiefgehen","","verb","","","",""
"de.lex.schiessen","to shoot","schießen","","verb","","","",""
"de.lex.schiff","ship","Schiff","das","noun","","","",""
"de.lex.schildkroete","turtle","Schildkröte","die","noun","","","",""
"de.lex.schinken","ham","Schinken","der","noun","","","",""
"de.lex.schirm","umbrella / shield","Schirm","der","noun","","","",""
"de.lex.schlaf","sleep","Schlaf","der","noun","","","",""
"de.lex.schlafanzug","pajamas","Schlafanzug","der","noun","","","",""
"de.lex.schlafen","to sleep","schlafen","","verb","","","",""
"de.lex.schlafen-geschlafen","to sleep → slept","schlafen → geschlafen","","phrase","","","",""
"de.lex.schlafende-hunde-nicht-wecken","to let sleeping dogs lie","schlafende Hunde nicht wecken","","phrase","","","",""
"de.lex.schlafzimmer","bedroom","Schlafzimmer","das","noun","","","",""
"de.lex.schlagen","to hit","schlagen","","verb","","","",""
"de.lex.schlagzeug","drums","Schlagzeug","das","noun","","","",""
"de.lex.schlamm","mud","Schlamm","der","noun","","A0","",""
"de.lex.schlange","snake","Schlange","die","noun","","","",""
"de.lex.schlank","slim","schlank","","word","","","",""
"de.lex.schlecht","bad","schlecht","","word","","","",""
"de.lex.schlecht-schlechter-am-schlechtesten","bad – worse – worst","schlecht – schlechter – am schlechtesten","","phrase","","","",""
"de.lex.schlechte-laune-haben","to be in a bad mood","schlechte Laune haben","","phrase","","","",""
"de.lex.schlechter-als-gestern","worse than yesterday","schlechter als gestern","","phrase","","","",""
"de.lex.schliessen","to close / to lock","schließen","","verb","","","",""
"de.lex.schliessen-zumachen","to close","schließen / zumachen","","phrase","","","",""
"de.lex.schlitten","sled / sleigh","Schlitten","der","noun","","","",""
"de.lex.schloss","lock","Schloss","das","noun","","","",""
"de.lex.schluessel","key","Schlüssel","der","noun","","","",""
"de.lex.schlussfolgerung","conclusion","Schlussfolgerung","die","noun","","","",""
"de.lex.schmal","narrow","schmal","","word","","","",""
"de.lex.schmecken","to taste (good)","schmecken","","verb","","","",""
"de.lex.schmelzen","to melt","schmelzen","","verb","","","",""
"de.lex.schmerz","pain","Schmerz","der","noun","","","",""
"de.lex.schmetterling","butterfly","Schmetterling","der","noun","","","",""
"de.lex.schmetterlinge-im-bauch-haben","to have butterflies in one's stomach","Schmetterlinge im Bauch haben","","phrase","","","",""
"de.lex.schmied","smith / blacksmith","Schmied","der","noun","","","",""
"de.lex.schmieren","to smear","schmieren","","verb","","","",""
"de.lex.schmutzig","dirty","schmutzig","","word","","","",""
