"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"it.lex.mangia","Eat! (tu)","Mangia!","","","","","1894","core-3000"
"it.lex.bevi","Drink! (tu)","Bevi!","","","","","1895","core-3000"
"it.lex.scrivi","Write! (tu)","Scrivi!","","","","","1896","core-3000"
"it.lex.apri","Open! (tu)","Apri!","","","","","1897","core-3000"
"it.lex.chiudi","Close! (tu)","Chiudi!","","","","","1898","core-3000"
"it.lex.gira-a-sinistra","Turn left! (tu)","Gira a sinistra!","","","","","1899","core-3000"
"it.lex.chiamami","Call me! (tu)","Chiamami!","","","","","1900","core-3000"
"it.lex.seguimi","Follow me! (tu)","Seguimi!","","","","","1901","core-3000"
"it.lex.fidati-di-me","Trust me! (tu)","Fidati di me!","","","","","1902","core-3000"
"it.lex.dimenticalo","Forget it! (tu)","Dimenticalo!","","","","","1903","core-3000"
"it.lex.pensa","Think! (tu)","Pensa!","","","","","1904","core-3000"
"it.lex.prova","Try! (tu)","Prova!","","","","","1905","core-3000"
"it.lex.entri","Come in! (Lei – formal)","Entri!","","","","","1906","core-3000"
"it.lex.prego-aspetti","Please wait! (Lei)","Prego, aspetti.","","","","","1907","core-3000"
"it.lex.si-accomodi","Please sit down! (Lei)","Si accomodi.","","","","","1908","core-3000"
"it.lex.parli-lentamente","Please speak slowly! (Lei)","Parli lentamente.","","","","","1909","core-3000"
"it.lex.mangiamo","Let's eat!","Mangiamo!","","","","","1911","core-3000"
"it.lex.iniziamo","Let's start!","Iniziamo!","","","","","1912","core-3000"
"it.lex.non-preoccuparti","Don't worry!","Non preoccuparti!","","","","","1913","core-3000"
"it.lex.non-dimenticare","Don't forget!","Non dimenticare!","","","","","1914","core-3000"
"it.lex.non-toccare","Don't touch!","Non toccare!","","","","","1915","core-3000"
"it.lex.non-correre","Don't run!","Non correre!","","","","","1916","core-3000"
"it.lex.non-fare-tardi","Don't be late!","Non fare tardi!","","","","","1917","core-3000"
"it.lex.fallo","Do it!","Fallo!","","","","","1918","core-3000"
"it.lex.prendere-due-piccioni-con-una-fava","to kill two birds with one stone","prendere due piccioni con una fava","","","","","1919","core-3000"
"it.lex.prendere-in-giro-qualcuno","to pull someone's leg","prendere in giro qualcuno","","","","","1920","core-3000"
"it.lex.colpire-nel-segno","to hit the nail on the head","colpire nel segno","","","","","1921","core-3000"
"it.lex.ogni-morte-di-papa","once in a blue moon","ogni morte di papa","","","","","1922","core-3000"
"it.lex.in-bocca-al-lupo.break-a-leg","break a leg!","In bocca al lupo!","","","","","1923","core-3000"
"it.lex.essere-negato-per-qualcosa","to be all thumbs","essere negato per qualcosa","","","","","1924","core-3000"
"it.lex.lasciarsi-sfuggire-un-segreto","to let the cat out of the bag","lasciarsi sfuggire un segreto","","","","","1925","core-3000"
"it.lex.avere-i-piedi-di-piombo-tirarsi-indietro","to get cold feet","avere i piedi di piombo / tirarsi indietro","","","","","1926","core-3000"
"it.lex.essere-al-settimo-cielo","to be on cloud nine","essere al settimo cielo","","","","","1927","core-3000"
"it.lex.dormirci-su","to sleep on it","dormirci su","","","","","1928","core-3000"
"it.lex.leggere-tra-le-righe","to read between the lines","leggere tra le righe","","","","","1929","core-3000"
"it.lex.essere-nella-stessa-barca","to be in the same boat","essere nella stessa barca","","","","","1930","core-3000"
"it.lex.vuotare-il-sacco","to spill the beans","vuotare il sacco","","","","","1931","core-3000"
"it.lex.aggiungere-benzina-al-fuoco","to add fuel to the fire","aggiungere benzina al fuoco","","","","","1932","core-3000"
"it.lex.gettare-la-spugna","to throw in the towel","gettare la spugna","","","","","1933","core-3000"
"it.lex.essere-verde-di-invidia","to be green with envy","essere verde di invidia","","","","","1934","core-3000"
"it.lex.non-tutto-il-male-vien-per-nuocere","every cloud has a silver lining","non tutto il male vien per nuocere","","","","","1935","core-3000"
"it.lex.meglio-tardi-che-mai","better late than never","meglio tardi che mai","","","","","1936","core-3000"
"it.lex.il-tempo-e-denaro","time is money","il tempo è denaro","","","","","1937","core-3000"
"it.lex.l-esercizio-fa-il-maestro","practice makes perfect","l'esercizio fa il maestro","","","","","1938","core-3000"
"it.lex.nessuna-fatica-nessun-guadagno","no pain no gain","nessuna fatica, nessun guadagno","","","","","1939","core-3000"
"it.lex.chi-dorme-non-piglia-pesci","the early bird catches the worm","chi dorme non piglia pesci","","","","","1940","core-3000"
"it.lex.avere-le-farfalle-nello-stomaco","to have butterflies in one's stomach","avere le farfalle nello stomaco","","","","","1941","core-3000"
"it.lex.essere-perdutamente-innamorato-a","to be head over heels in love","essere perdutamente innamorato/a","","","","","1942","core-3000"
"it.lex.mettere-i-piedi-in-fallo-fare-una-gaffe","to put one's foot in one's mouth","mettere i piedi in fallo / fare una gaffe","","","","","1943","core-3000"
"it.lex.essere-tutt-orecchi","to be all ears","essere tutt'orecchi","","","","","1944","core-3000"
"it.lex.incrociare-le-dita","to keep one's fingers crossed","incrociare le dita","","","","","1945","core-3000"
"it.lex.mettersi-in-cammino","to hit the road","mettersi in cammino","","","","","1946","core-3000"
"it.lex.andare-con-la-corrente","to go with the flow","andare con la corrente","","","","","1947","core-3000"
"it.lex.scalfire-la-superficie","to scratch the surface","scalfire la superficie","","","","","1948","core-3000"
"it.lex.lavorare-fino-a-tardi","to burn the midnight oil","lavorare fino a tardi","","","","","1949","core-3000"
"it.lex.essere-troppo-ambiziosi","to bite off more than you can chew","essere troppo ambiziosi","","","","","1950","core-3000"
"it.lex.perdere-la-pazienza.to-lose-one-s-temper","to lose one's temper","perdere la pazienza","","","","","1951","core-3000"
"it.lex.i-fatti-contano-piu-delle-parole","actions speak louder than words","i fatti contano più delle parole","","","","","1952","core-3000"
"it.lex.quando-voleranno-i-maiali-mai","when pigs fly","quando voleranno i maiali / mai","","","","","1953","core-3000"
"it.lex.avere-le-mani-in-pasta","to have one's hands full","avere le mani in pasta","","","","","1954","core-3000"
"it.lex.farla-breve","to make a long story short","farla breve","","","","","1955","core-3000"
"it.lex.costare-un-occhio-della-testa","to cost a pretty penny","costare un occhio della testa","","","","","1956","core-3000"
"it.lex.sposarsi-fare-il-grande-passo","to tie the knot","sposarsi / fare il grande passo","","","","","1957","core-3000"
"it.lex.chiudere-bottega","to call it a day","chiudere bottega","","","","","1958","core-3000"
"it.lex.essere-un-lupo-in-veste-di-agnello","to be a wolf in sheep's clothing","essere un lupo in veste di agnello","","","","","1959","core-3000"
"it.lex.essere-fuori-moda-antiquato","to be behind the times","essere fuori moda / antiquato","","","","","1960","core-3000"
"it.lex.essere-sulla-stessa-lunghezza-d-onda","to be on the same page","essere sulla stessa lunghezza d'onda","","","","","1961","core-3000"
"it.lex.mettere-tutte-le-uova-in-un-paniere","to put all eggs in one basket","mettere tutte le uova in un paniere","","","","","1962","core-3000"
"it.lex.prendere-il-toro-per-le-corna","to take the bull by the horns","prendere il toro per le corna","","","","","1963","core-3000"
"it.lex.non-svegliare-il-can-che-dorme","to let sleeping dogs lie","non svegliare il can che dorme","","","","","1964","core-3000"
"it.lex.essere-in-una-situazione-rischiosa","to be on thin ice","essere in una situazione rischiosa","","","","","1965","core-3000"
"it.lex.fare-di-una-mosca-un-elefante","to make a mountain out of a molehill","fare di una mosca un elefante","","","","","1966","core-3000"
"it.lex.mordere-il-proiettile-stringere-i-denti","to bite the bullet","mordere il proiettile / stringere i denti","","","","","1967","core-3000"
"it.lex.non-e-tutto-oro-quel-che-luccica","all that glitters is not gold","non è tutto oro quel che luccica","","","","","1968","core-3000"
"it.lex.prevenire-e-meglio-che-curare","better safe than sorry","prevenire è meglio che curare","","","","","1969","core-3000"
"it.lex.trattare-qualcuno-con-freddezza","to give someone the cold shoulder","trattare qualcuno con freddezza","","","","","1970","core-3000"
"it.lex.lontano-dagli-occhi-lontano-dal-cuore","out of sight, out of mind","lontano dagli occhi, lontano dal cuore","","","","","1971","core-3000"
"it.lex.essere-al-posto-giusto-al-momento-giusto","to be at the right place at the right time","essere al posto giusto al momento giusto","","","","","1972","core-3000"
"it.lex.ci-vogliono-due-per-litigare","it takes two to tango","ci vogliono due per litigare","","","","","1973","core-3000"
"it.lex.dove-sei-stato-a","Where have you been?","Dove sei stato/a?","","","","","1974","core-3000"
"it.lex.ero-in-ufficio","I was at the office.","Ero in ufficio.","","","","","1975","core-3000"
"it.lex.avevo-molto-da-fare","I had a lot to do.","Avevo molto da fare.","","","","","1976","core-3000"
"it.lex.hai-passato-una-buona-giornata","Did you have a good day?","Hai passato una buona giornata?","","","","","1977","core-3000"
"it.lex.era-estenuante","It was exhausting.","Era estenuante.","","","","","1978","core-3000"
"it.lex.resto-a-casa","I'm staying home.","Resto a casa.","","","","","1979","core-3000"
"it.lex.vuoi-venire-con-noi","Would you like to join us?","Vuoi venire con noi?","","","","","1980","core-3000"
"it.lex.purtroppo-non-posso","Unfortunately I can't.","Purtroppo non posso.","","","","","1981","core-3000"
"it.lex.magari-la-prossima-volta","Maybe next time.","Magari la prossima volta.","","","","","1982","core-3000"
"it.lex.lo-avete-in-una-taglia-piu-grande","Do you have this in a larger size?","Lo avete in una taglia più grande?","","","","","1983","core-3000"
"it.lex.vorrei-provarlo","I'd like to try this on.","Vorrei provarlo.","","","","","1984","core-3000"
"it.lex.va-a-pennello","It fits perfectly.","Va a pennello.","","","","","1985","core-3000"
"it.lex.e-un-po-troppo-stretto","It's a bit too tight.","È un po' troppo stretto.","","","","","1986","core-3000"
"it.lex.lo-prendo","I'll take it.","Lo prendo.","","","","","1987","core-3000"
"it.lex.posso-pagare-con-la-carta","Can I pay by card?","Posso pagare con la carta?","","","","","1988","core-3000"
"it.lex.vorrei-restituire-questo","I'd like to return this.","Vorrei restituire questo.","","","","","1989","core-3000"
"it.lex.un-tavolo-per-due-per-favore","A table for two, please.","Un tavolo per due, per favore.","","","","","1990","core-3000"
"it.lex.cosa-consiglia","What do you recommend?","Cosa consiglia?","","","","","1991","core-3000"
"it.lex.sono-vegetariano-a","I'm a vegetarian.","Sono vegetariano/a.","","","","","1992","core-3000"
"it.lex.contiene-glutine","Does this contain gluten?","Contiene glutine?","","","","","1993","core-3000"
"it.lex.scusi-dov-e-la-stazione","Excuse me, where is the station?","Scusi, dov'è la stazione?","","","","","1994","core-3000"
"it.lex.sono-circa-10-minuti-a-piedi","It's about 10 minutes on foot.","Sono circa 10 minuti a piedi.","","","","","1995","core-3000"
"it.lex.prenda-la-prima-strada-a-sinistra","Take the first street on the left.","Prenda la prima strada a sinistra.","","","","","1996","core-3000"
"it.lex.e-lontano-da-qui","Is it far from here?","È lontano da qui?","","","","","1997","core-3000"
"it.lex.quale-linea-devo-prendere","Which line do I take?","Quale linea devo prendere?","","","","","1998","core-3000"
"it.lex.deve-cambiare","You need to change.","Deve cambiare.","","","","","1999","core-3000"
"it.lex.ho-una-prenotazione","I have a reservation.","Ho una prenotazione.","","","","","2000","core-3000"
"it.lex.la-colazione-e-inclusa","Is breakfast included?","La colazione è inclusa?","","","","","2001","core-3000"
"it.lex.a-che-ora-e-il-check-out","What time is check-out?","A che ora è il check-out?","","","","","2002","core-3000"
"it.lex.dove-fa-male","Where does it hurt?","Dove fa male?","","","","","2003","core-3000"
"it.lex.fa-male-qui","It hurts here.","Fa male qui.","","","","","2004","core-3000"
"it.lex.ho-bisogno-di-una-ricetta","I need a prescription.","Ho bisogno di una ricetta.","","","","","2005","core-3000"
"it.lex.ha-allergie","Do you have any allergies?","Ha allergie?","","","","","2006","core-3000"
"it.lex.quando-inizia-il-turno","When does the shift start?","Quando inizia il turno?","","","","","2007","core-3000"
"it.lex.devo-prendere-un-giorno-di-ferie","I need to take a day off.","Devo prendere un giorno di ferie.","","","","","2008","core-3000"
"it.lex.il-progetto-e-nei-tempi","The project is on track.","Il progetto è nei tempi.","","","","","2009","core-3000"
"it.lex.abbiamo-perso-la-scadenza","We missed the deadline.","Abbiamo perso la scadenza.","","","","","2010","core-3000"
"it.lex.puoi-mandarmi-il-rapporto","Can you send me the report?","Puoi mandarmi il rapporto?","","","","","2011","core-3000"
"it.lex.mi-faro-vivo-a","I'll get back to you.","Mi farò vivo/a.","","","","","2012","core-3000"
"it.lex.non-ti-sento-bene","I can't hear you very well.","Non ti sento bene.","","","","","2013","core-3000"
"it.lex.la-mia-batteria-e-quasi-scarica","My battery is almost dead.","La mia batteria è quasi scarica.","","","","","2014","core-3000"
"it.lex.hai-provato-a-spegnerlo-e-riaccenderlo","Have you tried turning it off and on?","Hai provato a spegnerlo e riaccenderlo?","","","","","2015","core-3000"
"it.lex.sto-cercando","I'm looking for...","Sto cercando...","","","","","2016","core-3000"
"it.lex.potrebbe-scriverlo","Could you write that down?","Potrebbe scriverlo?","","","","","2017","core-3000"
"it.lex.a-che-ora-chiude-il-negozio","What time does the shop close?","A che ora chiude il negozio?","","","","","2018","core-3000"
"it.lex.e-occupato-questo-posto","Is this seat taken?","È occupato questo posto?","","","","","2019","core-3000"
"it.lex.da-quanto-studi-l-italiano","How long have you been learning Italian?","Da quanto studi l'italiano?","","","","","2020","core-3000"
"it.lex.studio-da-due-anni","I've been studying for two years.","Studio da due anni.","","","","","2021","core-3000"
"it.lex.posso-fare-una-foto-qui","Can I take a picture here?","Posso fare una foto qui?","","","","","2022","core-3000"
"it.lex.il-museo-e-aperto-oggi","Is the museum open today?","Il museo è aperto oggi?","","","","","2023","core-3000"
"it.lex.quanto-si-aspetta","How long is the waiting time?","Quanto si aspetta?","","","","","2024","core-3000"
"it.lex.non-e-quello-che-ho-ordinato","That's not what I ordered.","Non è quello che ho ordinato.","","","","","2025","core-3000"
"it.lex.il-prodotto-e-difettoso","The product is defective.","Il prodotto è difettoso.","","","","","2026","core-3000"
"it.lex.vorrei-un-rimborso","I'd like a refund.","Vorrei un rimborso.","","","","","2027","core-3000"
"it.lex.ho-un-buono-sconto","I have a voucher.","Ho un buono sconto.","","","","","2028","core-3000"
