"id","lexeme_id","english","target","article","hint"
"w2015","de.lex.wie-spaet-ist-es","What time is it?","Wie spät ist es?","",""
"w2016","de.lex.verstehst-du","Do you understand?","Verstehst du?","",""
"w2017","de.lex.hast-du-zeit","Do you have time?","Hast du Zeit?","",""
"w2018","de.lex.ist-alles-in-ordnung","Is everything okay?","Ist alles in Ordnung?","",""
"w2019","de.lex.wie-funktioniert-das","How does this work?","Wie funktioniert das?","",""
"w2020","de.lex.hast-du-gegessen","Did you eat?","Hast du gegessen?","",""
"w2021","de.lex.woran-denkst-du","What are you thinking about?","Woran denkst du?","",""
"w2022","de.lex.wonach-suchst-du","What are you looking for?","Wonach suchst du?","",""
"w2023","de.lex.kann-ich-ihnen-helfen","Can I help you?","Kann ich Ihnen helfen?","",""
"w2024","de.lex.kommst-du.are-you-coming","Are you coming?","Kommst du?","",""
"w2025","de.lex.ist-sie-hier","Is she here?","Ist sie hier?","",""
"w2026","de.lex.kannst-du-helfen","Can you help?","Kannst du helfen?","",""
"w2027","de.lex.das-verb-steht-immer-an-zweiter-stelle","Verb always in second position","Das Verb steht immer an zweiter Stelle","",""
"w2028","de.lex.sie-liest-das-buch","She reads the book.","Sie liest das Buch.","",""
"w2029","de.lex.gestern-hat-er-das-buch-gelesen","Yesterday he read the book.","Gestern hat er das Buch gelesen.","",""
"w2030","de.lex.am-montag-haben-wir-unterricht","On Monday we have class.","Am Montag haben wir Unterricht.","",""
"w2031","de.lex.im-nebensatz-verb-geht-ans-ende","Subordinate clause: verb goes to end","Im Nebensatz: Verb geht ans Ende","",""
"w2032","de.lex.ich-weiss-dass-er-muede-ist","I know that he is tired.","Ich weiß, dass er müde ist.","",""
"w2033","de.lex.er-geht-weil-er-hungrig-ist","He goes because he is hungry.","Er geht, weil er hungrig ist.","",""
"w2034","de.lex.obwohl-es-regnet-gehe-ich-raus","Although it rains, I go out.","Obwohl es regnet, gehe ich raus.","",""
"w2035","de.lex.als-ich-jung-war-spielte-ich-fussball","When I was young, I played football.","Als ich jung war, spielte ich Fußball.","",""
"w2036","de.lex.trennbares-praefix-am-ende-des-hauptsatzes","Separable prefix at end of main clause","Trennbares Präfix am Ende des Hauptsatzes","",""
"w2037","de.lex.er-macht-das-licht-aus","He turns off the light.","Er macht das Licht aus.","",""
"w2038","de.lex.sie-holt-ihre-freundin-ab","She picks up her friend.","Sie holt ihre Freundin ab.","",""
"w2039","de.lex.ich-kann-schwimmen","I can swim.","Ich kann schwimmen.","",""
"w2040","de.lex.sie-muss-arbeiten","She must work.","Sie muss arbeiten.","",""
"w2041","de.lex.ich-habe-gegessen","I have eaten. (Perfekt)","Ich habe gegessen.","",""
"w2042","de.lex.sie-ist-gegangen","She has gone. (Perfekt)","Sie ist gegangen.","",""
"w2043","de.lex.dativ-vor-akkusativ-bei-nomen","Dative before Accusative (nouns)","Dativ vor Akkusativ bei Nomen","",""
"w2044","de.lex.er-gibt-der-frau-das-buch","He gives the woman the book.","Er gibt der Frau das Buch.","",""
"w2045","de.lex.er-gibt-es-ihr","He gives it to her. (pronouns)","Er gibt es ihr.","",""
"w2046","de.lex.zeit-art-und-weise-ort-tekamolo","Time – Manner – Place order","Zeit – Art und Weise – Ort (TeKaMoLo)","",""
"w2047","de.lex.er-kommt-nicht","He doesn't come. (nicht)","Er kommt nicht.","",""
"w2048","de.lex.ich-habe-keine-zeit","I have no time. (kein)","Ich habe keine Zeit.","",""
"w2049","de.lex.kommst-du.are-you-coming-yes","Are you coming? (yes/no question)","Kommst du?","",""
"w2050","de.lex.ich-weiss-dass-sie-kommt","I know that she is coming.","Ich weiß, dass sie kommt.","",""
"w2051","de.lex.sie-sagt-dass-es-kalt-ist","She says that it is cold.","Sie sagt, dass es kalt ist.","",""
"w2052","de.lex.wenn-du-hilfe-brauchst-ruf-mich-an","If you need help, call me.","Wenn du Hilfe brauchst, ruf mich an.","",""
"w2053","de.lex.bevor-ich-rausgehe-schaue-ich-das-wetter-an","Before I go out, I check the weather.","Bevor ich rausgehe, schaue ich das Wetter an.","",""
"w2054","de.lex.nachdem-sie-gegessen-hatte-machte-sie-einen-spaziergang","After she ate, she went for a walk.","Nachdem sie gegessen hatte, machte sie einen Spaziergang.","",""
"w2055","de.lex.waehrend-er-liest-kocht-sie","While he reads, she cooks.","Während er liest, kocht sie.","",""
"w2056","de.lex.ich-weiss-nicht-ob-er-kommt","I don't know if he is coming.","Ich weiß nicht, ob er kommt.","",""
"w2057","de.lex.der-mann-der-dort-steht","the man who is standing there","der Mann, der dort steht","",""
"w2058","de.lex.das-buch-das-ich-gelesen-habe","the book that I read","das Buch, das ich gelesen habe","",""
"w2059","de.lex.die-stadt-in-der-ich-geboren-wurde","the city where I was born","die Stadt, in der ich geboren wurde","",""
"w2060","de.lex.eine-entscheidung-treffen","to make a decision","eine Entscheidung treffen","",""
"w2061","de.lex.ein-foto-machen","to take a photo","ein Foto machen","",""
"w2062","de.lex.eine-pause-machen","to take a break","eine Pause machen","",""
"w2063","de.lex.fortschritte-machen","to make progress","Fortschritte machen","",""
"w2064","de.lex.einen-fehler-machen","to make a mistake","einen Fehler machen","",""
"w2065","de.lex.einen-anruf-machen","to make a phone call","einen Anruf machen","",""
"w2066","de.lex.einen-termin-vereinbaren","to make an appointment","einen Termin vereinbaren","",""
"w2067","de.lex.eine-frage-stellen","to ask a question","eine Frage stellen","",""
"w2068","de.lex.eine-antwort-geben","to give an answer","eine Antwort geben","",""
"w2069","de.lex.rat-geben","to give advice","Rat geben","",""
"w2070","de.lex.eine-rede-halten","to give a speech","eine Rede halten","",""
"w2071","de.lex.ein-geschenk-geben","to give a present","ein Geschenk geben","",""
"w2072","de.lex.aufpassen-achtgeben","to pay attention","aufpassen / achtgeben","",""
"w2073","de.lex.ein-versprechen-halten","to keep a promise","ein Versprechen halten","",""
"w2074","de.lex.ein-geheimnis-bewahren","to keep a secret","ein Geheimnis bewahren","",""
"w2075","de.lex.in-kontakt-bleiben","to keep in touch","in Kontakt bleiben","",""
"w2076","de.lex.abnehmen","to lose weight","abnehmen","",""
"w2077","de.lex.zunehmen","to gain weight","zunehmen","",""
"w2078","de.lex.die-geduld-verlieren","to lose patience","die Geduld verlieren","",""
"w2079","de.lex.ein-meeting-abhalten","to hold a meeting","ein Meeting abhalten","",""
"w2080","de.lex.sich-erkaelten","to catch a cold","sich erkälten","",""
"w2081","de.lex.ein-versprechen-brechen","to break a promise","ein Versprechen brechen","",""
"w2082","de.lex.keine-zeit-mehr-haben","to run out of time","keine Zeit mehr haben","",""
"w2083","de.lex.sich-wie-zu-hause-fuehlen","to feel at home","sich wie zu Hause fühlen","",""
"w2084","de.lex.sich-fertigmachen","to get ready","sich fertigmachen","",""
"w2085","de.lex.besser-werden-sich-erholen","to get better","besser werden / sich erholen","",""
"w2086","de.lex.sich-verschlechtern","to get worse","sich verschlechtern","",""
"w2087","de.lex.loswerden","to get rid of","loswerden","",""
"w2088","de.lex.schiefgehen","to go wrong","schiefgehen","",""
"w2089","de.lex.in-den-urlaub-fahren","to go on vacation","in den Urlaub fahren","",""
"w2090","de.lex.spazieren-gehen.go-for-a-walk","to go for a walk","spazieren gehen","",""
"w2091","de.lex.einkaufen-gehen","to go shopping","einkaufen gehen","",""
"w2092","de.lex.ins-bett-gehen","to go to bed","ins Bett gehen","",""
"w2093","de.lex.gute-laune-haben","to be in a good mood","gute Laune haben","",""
"w2094","de.lex.schlechte-laune-haben","to be in a bad mood","schlechte Laune haben","",""
"w2095","de.lex.zu-spaet-kommen","to be late","zu spät kommen","",""
"w2096","de.lex.recht-haben","to be right","recht haben","",""
"w2097","de.lex.angst-haben-vor.be-afraid-of","to be afraid of","Angst haben vor","",""
"w2098","de.lex.stolz-sein-auf","to be proud of","stolz sein auf","",""
"w2099","de.lex.die-nase-voll-haben-von","to be fed up with","die Nase voll haben von","",""
"w2100","de.lex.enttaeuscht-sein-von","to be disappointed with","enttäuscht sein von","",""
"w2101","de.lex.zufrieden-sein-mit","to be satisfied with","zufrieden sein mit","",""
"w2102","de.lex.sich-freuen-auf.be-looking-forward-to","to be looking forward to","sich freuen auf","",""
"w2103","de.lex.sich-bewusst-sein-ueber","to be aware of","sich bewusst sein über","",""
"w2104","de.lex.zu-einer-schlussfolgerung-kommen","to come to a conclusion","zu einer Schlussfolgerung kommen","",""
"w2105","de.lex.auseinanderfallen","to fall apart","auseinanderfallen","",""
"w2106","de.lex.das-gesetz-brechen","to break the law","das Gesetz brechen","",""
"w2107","de.lex.deutschland","Germany","Deutschland","",""
"w2108","de.lex.oesterreich","Austria","Österreich","",""
"w2109","de.lex.die-schweiz","Switzerland","die Schweiz","",""
"w2110","de.lex.berlin","Berlin","Berlin","",""
"w2111","de.lex.wien","Vienna","Wien","",""
"w2112","de.lex.zuerich","Zurich","Zürich","",""
"w2113","de.lex.muenchen","Munich","München","",""
"w2114","de.lex.hamburg","Hamburg","Hamburg","",""
"w2115","de.lex.koeln","Cologne","Köln","",""
"w2116","de.lex.deutschsprachige-laender-d-a-ch","German-speaking countries (D-A-CH)","deutschsprachige Länder (D-A-CH)","",""
"w2117","de.lex.hochdeutsch-standarddeutsch","Standard German","Hochdeutsch / Standarddeutsch","",""
"w2118","de.lex.dialekt","dialect","Dialekt","der",""
"w2119","de.lex.jaenner-statt-januar","January (Austrian variant)","Jänner (statt Januar)","der",""
"w2120","de.lex.servus","hello (Austrian/Southern)","Servus!","",""
"w2121","de.lex.pfiat-di","goodbye (Austrian informal)","Pfiat di!","",""
"w2122","de.lex.semmel-statt-broetchen","bread roll (Austrian)","Semmel (statt Brötchen)","die",""
"w2123","de.lex.paradeiser-statt-tomate","tomato (Austrian)","Paradeiser (statt Tomate)","der",""
"w2124","de.lex.erdapfel-statt-kartoffel","potato (Austrian)","Erdapfel (statt Kartoffel)","der",""
"w2125","de.lex.obers-schlagobers-statt-sahne","cream (Austrian)","Obers / Schlagobers (statt Sahne)","das",""
"w2126","de.lex.lift-statt-aufzug","elevator (Austrian/general)","Lift (statt Aufzug)","der",""
"w2127","de.lex.grueezi","hello (Swiss formal)","Grüezi!","",""
"w2128","de.lex.velo-statt-fahrrad","bike (Swiss informal)","Velo (statt Fahrrad)","das",""
"w2129","de.lex.natel","mobile phone (Swiss)","Natel","das",""
"w2130","de.lex.schweizer-franken-chf","Swiss franc","Schweizer Franken (CHF)","der",""
"w2131","de.lex.brezel","pretzel","Brezel","die",""
"w2132","de.lex.bratwurst","bratwurst","Bratwurst","die",""
"w2133","de.lex.schnitzel","schnitzel","Schnitzel","das",""
"w2134","de.lex.sauerkraut","sauerkraut","Sauerkraut","das",""
"w2135","de.lex.schwarzbrot","rye bread","Schwarzbrot","das",""
"w2136","de.lex.das-oktoberfest","Oktoberfest","das Oktoberfest","",""
"w2137","de.lex.heiligabend","Christmas Eve","Heiligabend","der",""
"w2138","de.lex.tag-der-deutschen-einheit","Day of German Unity","Tag der Deutschen Einheit","der",""
"w2139","de.lex.karneval-fasching","Carnival","Karneval / Fasching","der",""
"w2140","de.lex.ostern","Easter","Ostern","",""
"w2141","de.lex.silvester","New Year's Eve","Silvester","der",""
"w2142","de.lex.suedtirol-italien","South Tyrol (Italy, German-speaking)","Südtirol (Italien)","",""
"w2143","de.lex.liechtenstein","Liechtenstein (also German-speaking)","Liechtenstein","",""
"w2144","de.lex.forschung","research","Forschung","die",""
"w2145","de.lex.experiment","experiment (scientific)","Experiment","das",""
"w2146","de.lex.theorie","theory","Theorie","die",""
"w2147","de.lex.hypothese","hypothesis","Hypothese","die",""
"w2148","de.lex.analyse","analysis","Analyse","die",""
"w2149","de.lex.schlussfolgerung","conclusion","Schlussfolgerung","die",""
"w2150","de.lex.innovation","innovation","Innovation","die",""
"w2151","de.lex.erfindung","invention","Erfindung","die",""
"w2152","de.lex.entdeckung","discovery","Entdeckung","die",""
"w2153","de.lex.evolution","evolution","Evolution","die",""
"w2154","de.lex.revolution","revolution","Revolution","die",""
"w2155","de.lex.demokratie","democracy","Demokratie","die",""
"w2156","de.lex.wahl.election","election","Wahl","die",""
"w2157","de.lex.parlament","parliament","Parlament","das",""
"w2158","de.lex.verfassung","constitution","Verfassung","die",""
"w2159","de.lex.menschenrechte","human rights","Menschenrechte","die",""
"w2160","de.lex.gleichheit","equality","Gleichheit","die",""
"w2161","de.lex.gerechtigkeit","justice","Gerechtigkeit","die",""
"w2162","de.lex.korruption","corruption","Korruption","die",""
"w2163","de.lex.protest","protest","Protest","der",""
"w2164","de.lex.globalisierung","globalization","Globalisierung","die",""
"w2165","de.lex.einwanderung","immigration","Einwanderung","die",""
"w2166","de.lex.integration","integration","Integration","die",""
"w2167","de.lex.diskriminierung","discrimination","Diskriminierung","die",""
"w2168","de.lex.armut","poverty","Armut","die",""
"w2169","de.lex.reichtum","wealth","Reichtum","der",""
"w2170","de.lex.inflation","inflation","Inflation","die",""
"w2171","de.lex.rezession","recession","Rezession","die",""
"w2172","de.lex.wachstum","growth","Wachstum","das",""
"w2173","de.lex.export","export","Export","der",""
"w2174","de.lex.import","import","Import","der",""
"w2175","de.lex.insolvenz","bankruptcy","Insolvenz","die",""
"w2176","de.lex.fusion","merger","Fusion","die",""
"w2177","de.lex.start-up","startup","Start-up","das",""
"w2178","de.lex.oekosystem","ecosystem","Ökosystem","das",""
"w2179","de.lex.artenvielfalt","biodiversity","Artenvielfalt","die",""
"w2180","de.lex.zelle","cell","Zelle","die",""
"w2181","de.lex.gen","gene","Gen","das",""
"w2182","de.lex.photosynthese","photosynthesis","Photosynthese","die",""
"w2183","de.lex.immunsystem","immune system","Immunsystem","das",""
"w2184","de.lex.antibiotikum","antibiotic","Antibiotikum","das",""
"w2185","de.lex.pandemie","pandemic","Pandemie","die",""
"w2186","de.lex.epidemie","epidemic","Epidemie","die",""
"w2187","de.lex.neuronales-netz","neural network","neuronales Netz","das",""
"w2188","de.lex.3d-druck","3D printing","3D-Druck","der",""
"w2189","de.lex.automatisierung","automation","Automatisierung","die",""
"w2190","de.lex.cybersicherheit","cybersecurity","Cybersicherheit","die",""
"w2191","de.lex.verschluesselung","encryption","Verschlüsselung","die",""
"w2192","de.lex.sehr-geehrte-damen-und-herren","Dear Sir/Madam,","Sehr geehrte Damen und Herren,","",""
"w2193","de.lex.ich-schreibe-ihnen-bezueglich","I am writing to you regarding...","Ich schreibe Ihnen bezüglich...","",""
"w2194","de.lex.im-anhang-finden-sie","Please find attached...","Im Anhang finden Sie...","",""
"w2195","de.lex.ich-freue-mich-auf-ihre-antwort","I look forward to hearing from you.","Ich freue mich auf Ihre Antwort.","",""
"w2196","de.lex.mit-freundlichen-gruessen","Yours sincerely,","Mit freundlichen Grüßen,","",""
"w2197","de.lex.das-deutet-darauf-hin-dass","This suggests that...","Das deutet darauf hin, dass...","",""
"w2198","de.lex.abschliessend","To conclude...","Abschließend...","",""
"w2199","de.lex.zusammenfassend","In summary...","Zusammenfassend...","",""
"w2200","de.lex.kommen-wir-zur-sache","Let's get down to business.","Kommen wir zur Sache.","",""
"w2201","de.lex.das-ist-nicht-verhandelbar","That's not negotiable.","Das ist nicht verhandelbar.","",""
"w2202","de.lex.abgemacht","That's a deal.","Abgemacht!","",""
"w2203","de.lex.alles-in-allem","All things considered...","Alles in allem...","",""
"w2204","de.lex.das-wichtigste-ist","The most important thing is...","Das Wichtigste ist...","",""
"w2205","de.lex.letztendlich","Ultimately...","Letztendlich...","",""
"w2206","de.lex.es-haengt-von-ab","It depends on...","Es hängt von... ab.","",""
"w2207","de.lex.anscheinend","Apparently...","Anscheinend...","",""
"w2208","de.lex.es-scheint-als-ob","It seems like...","Es scheint, als ob...","",""
"w2209","de.lex.frueher-oder-spaeter","sooner or later","früher oder später","",""
"w2210","de.lex.mehr-oder-weniger","more or less","mehr oder weniger","",""
"w2211","de.lex.schritt-fuer-schritt","step by step","Schritt für Schritt","",""
"w2212","de.lex.nachhaltig","sustainable","nachhaltig","",""
"w2213","de.lex.transparent","transparent","transparent","",""
"w2214","de.lex.effizient","efficient","effizient","",""
"w2215","de.lex.innovativ","innovative","innovativ","",""
"w2216","de.lex.wettbewerbsfaehig","competitive","wettbewerbsfähig","",""
"w2217","de.lex.proaktiv","proactive","proaktiv","",""
"w2218","de.lex.kollaborativ","collaborative","kollaborativ","",""
"w2219","de.lex.na-ja-jedenfalls","Well, anyway...","Na ja, jedenfalls...","",""
"w2220","de.lex.ehrlich-gesagt","To be honest...","Ehrlich gesagt...","",""
"w2221","de.lex.unter-uns-gesagt","Between you and me...","Unter uns gesagt...","",""
"w2222","de.lex.verstehen-sie-mich-nicht-falsch","Don't get me wrong.","Verstehen Sie mich nicht falsch.","",""
